amount,transactionAmountLevel,taxHavenRiskLevel,transactionType,isFraud
3419.61,HIGH,NONE,DOMESTIC,0
55.24,LOW,NONE,DOMESTIC,0
289.44,LOW,LOW,DOMESTIC,0
74.75,LOW,NONE,DOMESTIC,0
105.13,LOW,NONE,DOMESTIC,0
205.75,LOW,NONE,DOMESTIC,0
1356.3,HIGH,HIGH,INTERNATIONAL,1
2502.3,HIGH,NONE,DOMESTIC,0
402.87,LOW,NONE,DOMESTIC,0
132.32,LOW,NONE,DOMESTIC,0
6366.63,HIGH,NONE,DOMESTIC,0
123.52,LOW,NONE,DOMESTIC,0
101.76,LOW,NONE,DOMESTIC,0
20.03,LOW,NONE,DOMESTIC,0
1448.6,HIGH,NONE,INTERNATIONAL,1
813.02,MEDIUM,NONE,DOMESTIC,0
5754.08,HIGH,NONE,INTERNATIONAL,1
33.71,LOW,LOW,INTERNATIONAL,0
1575.23,HIGH,NONE,DOMESTIC,0
241.85,LOW,HIGH,INTERNATIONAL,1
653.19,MEDIUM,NONE,INTERNATIONAL,0
23.79,LOW,NONE,DOMESTIC,0
1596.45,HIGH,NONE,DOMESTIC,0
636.14,MEDIUM,NONE,DOMESTIC,0
208.74,LOW,NONE,DOMESTIC,0
525.59,MEDIUM,NONE,DOMESTIC,0
78.27,LOW,NONE,DOMESTIC,0
100.62,LOW,NONE,DOMESTIC,0
117.68,LOW,MEDIUM,INTERNATIONAL,1
18.04,LOW,NONE,DOMESTIC,0
704.16,MEDIUM,NONE,DOMESTIC,0
1099.14,HIGH,NONE,DOMESTIC,0
85.35,LOW,HIGH,INTERNATIONAL,0
352.02,LOW,NONE,DOMESTIC,0
153.72,LOW,NONE,DOMESTIC,0
342.68,LOW,NONE,DOMESTIC,0
94.29,LOW,NONE,DOMESTIC,0
66.75,LOW,LOW,INTERNATIONAL,1
910.44,MEDIUM,NONE,DOMESTIC,0
201.83,LOW,NONE,DOMESTIC,0
3372.72,HIGH,NONE,DOMESTIC,0
234.19,LOW,NONE,INTERNATIONAL,0
63.02,LOW,NONE,INTERNATIONAL,0
1152.86,HIGH,NONE,DOMESTIC,0
515.54,MEDIUM,NONE,INTERNATIONAL,0
586.93,MEDIUM,NONE,DOMESTIC,0
1097.66,HIGH,MEDIUM,INTERNATIONAL,1
91.14,LOW,NONE,INTERNATIONAL,0
185.27,LOW,NONE,DOMESTIC,0
174.54,LOW,NONE,DOMESTIC,0
38.52,LOW,NONE,DOMESTIC,0
154.13,LOW,NONE,DOMESTIC,0
1336.41,HIGH,NONE,DOMESTIC,0
303.09,LOW,NONE,DOMESTIC,0
35.75,LOW,NONE,DOMESTIC,0
26.93,LOW,NONE,DOMESTIC,0
2081.98,HIGH,NONE,DOMESTIC,0
194.75,LOW,NONE,DOMESTIC,0
91.8,LOW,NONE,DOMESTIC,0
151.98,LOW,NONE,DOMESTIC,0
29.94,LOW,NONE,INTERNATIONAL,0
1502.38,HIGH,NONE,INTERNATIONAL,1
129.41,LOW,NONE,DOMESTIC,0
1393.56,HIGH,NONE,DOMESTIC,0
235.89,LOW,LOW,DOMESTIC,0
1515.49,HIGH,NONE,INTERNATIONAL,0
311.12,LOW,NONE,DOMESTIC,0
696.1,MEDIUM,NONE,INTERNATIONAL,0
580.8,MEDIUM,NONE,DOMESTIC,0
510.34,MEDIUM,NONE,DOMESTIC,0
351.9,LOW,NONE,DOMESTIC,0
160.66,LOW,MEDIUM,INTERNATIONAL,0
2920.37,HIGH,NONE,INTERNATIONAL,0
64.67,LOW,NONE,DOMESTIC,0
221.28,LOW,NONE,DOMESTIC,0
224.47,LOW,MEDIUM,DOMESTIC,1
378.77,LOW,LOW,INTERNATIONAL,0
123.2,LOW,NONE,DOMESTIC,0
336.48,LOW,MEDIUM,INTERNATIONAL,0
175.16,LOW,NONE,DOMESTIC,0
26.0,LOW,NONE,DOMESTIC,0
222.86,LOW,NONE,DOMESTIC,0
49.79,LOW,NONE,DOMESTIC,1
21.16,LOW,NONE,INTERNATIONAL,0
264.65,LOW,NONE,INTERNATIONAL,0
425.08,LOW,MEDIUM,INTERNATIONAL,1
447.94,LOW,NONE,DOMESTIC,0
473.1,LOW,NONE,INTERNATIONAL,1
16.19,LOW,NONE,DOMESTIC,0
35.03,LOW,NONE,DOMESTIC,1
3158.59,HIGH,NONE,DOMESTIC,0
53.51,LOW,NONE,DOMESTIC,0
501.83,MEDIUM,NONE,DOMESTIC,0
87.03,LOW,NONE,DOMESTIC,0
244.98,LOW,NONE,DOMESTIC,0
93.57,LOW,NONE,DOMESTIC,0
469.52,LOW,NONE,DOMESTIC,0
264.61,LOW,NONE,DOMESTIC,0
120.11,LOW,NONE,INTERNATIONAL,0
53.3,LOW,NONE,DOMESTIC,0
315.8,LOW,NONE,DOMESTIC,0
42.8,LOW,NONE,INTERNATIONAL,0
391.79,LOW,NONE,INTERNATIONAL,0
7626.48,HIGH,HIGH,INTERNATIONAL,1
1361.52,HIGH,NONE,INTERNATIONAL,0
580.21,MEDIUM,LOW,INTERNATIONAL,0
195.99,LOW,NONE,DOMESTIC,0
16.06,LOW,NONE,INTERNATIONAL,0
36.91,LOW,NONE,INTERNATIONAL,0
1243.14,HIGH,LOW,DOMESTIC,1
75.75,LOW,NONE,INTERNATIONAL,0
85.6,LOW,MEDIUM,INTERNATIONAL,0
175.91,LOW,NONE,INTERNATIONAL,0
52.45,LOW,LOW,INTERNATIONAL,0
41.99,LOW,HIGH,DOMESTIC,0
205.51,LOW,NONE,DOMESTIC,0
66.03,LOW,NONE,DOMESTIC,0
80.9,LOW,MEDIUM,INTERNATIONAL,0
76.63,LOW,NONE,INTERNATIONAL,0
445.33,LOW,NONE,INTERNATIONAL,0
160.82,LOW,NONE,INTERNATIONAL,0
172.87,LOW,NONE,INTERNATIONAL,0
492.5,LOW,NONE,DOMESTIC,0
181.61,LOW,NONE,INTERNATIONAL,0
151.11,LOW,NONE,DOMESTIC,0
415.19,LOW,NONE,DOMESTIC,0
542.23,MEDIUM,NONE,DOMESTIC,0
180.38,LOW,NONE,DOMESTIC,0
245.29,LOW,NONE,DOMESTIC,0
76.57,LOW,NONE,DOMESTIC,0
68.83,LOW,NONE,DOMESTIC,0
621.4,MEDIUM,NONE,INTERNATIONAL,0
401.14,LOW,NONE,DOMESTIC,0
406.78,LOW,NONE,DOMESTIC,0
321.43,LOW,NONE,DOMESTIC,0
234.16,LOW,NONE,DOMESTIC,0
563.28,MEDIUM,NONE,DOMESTIC,0
777.45,MEDIUM,NONE,DOMESTIC,0
752.79,MEDIUM,LOW,INTERNATIONAL,0
192.02,LOW,NONE,DOMESTIC,0
1430.91,HIGH,LOW,INTERNATIONAL,1
299.48,LOW,NONE,DOMESTIC,0
516.63,MEDIUM,MEDIUM,INTERNATIONAL,1
321.97,LOW,NONE,INTERNATIONAL,0
307.07,LOW,NONE,DOMESTIC,0
81.48,LOW,NONE,DOMESTIC,0
567.05,MEDIUM,NONE,DOMESTIC,0
10247.36,HIGH,NONE,DOMESTIC,0
132.64,LOW,NONE,DOMESTIC,0
242.13,LOW,NONE,DOMESTIC,0
120.45,LOW,MEDIUM,INTERNATIONAL,0
113.84,LOW,NONE,INTERNATIONAL,1
1769.82,HIGH,NONE,DOMESTIC,0
88.69,LOW,NONE,DOMESTIC,0
116.0,LOW,NONE,DOMESTIC,0
25.8,LOW,NONE,DOMESTIC,0
79.11,LOW,NONE,INTERNATIONAL,0
21.92,LOW,NONE,DOMESTIC,0
516.24,MEDIUM,NONE,DOMESTIC,0
9635.59,HIGH,NONE,DOMESTIC,0
134.1,LOW,NONE,DOMESTIC,0
23.18,LOW,NONE,DOMESTIC,0
741.46,MEDIUM,NONE,DOMESTIC,0
82.46,LOW,NONE,DOMESTIC,0
1271.24,HIGH,NONE,DOMESTIC,0
150.34,LOW,NONE,INTERNATIONAL,0
93.75,LOW,NONE,DOMESTIC,0
173.02,LOW,MEDIUM,INTERNATIONAL,0
611.94,MEDIUM,NONE,DOMESTIC,0
161.84,LOW,NONE,DOMESTIC,0
112.51,LOW,NONE,INTERNATIONAL,0
168.21,LOW,NONE,DOMESTIC,0
39.51,LOW,NONE,DOMESTIC,0
376.01,LOW,NONE,DOMESTIC,0
19.72,LOW,NONE,INTERNATIONAL,0
120.79,LOW,NONE,INTERNATIONAL,0
613.27,MEDIUM,NONE,DOMESTIC,0
331.21,LOW,NONE,DOMESTIC,0
488.12,LOW,NONE,DOMESTIC,0
201.51,LOW,NONE,DOMESTIC,0
1067.19,HIGH,HIGH,DOMESTIC,1
766.6,MEDIUM,NONE,DOMESTIC,0
401.79,LOW,NONE,INTERNATIONAL,0
769.56,MEDIUM,NONE,DOMESTIC,0
605.89,MEDIUM,MEDIUM,INTERNATIONAL,0
121.55,LOW,NONE,DOMESTIC,0
35.85,LOW,MEDIUM,INTERNATIONAL,0
388.04,LOW,NONE,DOMESTIC,0
459.83,LOW,NONE,DOMESTIC,0
958.88,MEDIUM,NONE,DOMESTIC,0
62.15,LOW,NONE,DOMESTIC,0
64.71,LOW,NONE,DOMESTIC,0
409.32,LOW,NONE,DOMESTIC,1
199.85,LOW,NONE,DOMESTIC,0
17.25,LOW,NONE,DOMESTIC,0
365.05,LOW,NONE,INTERNATIONAL,0
18.04,LOW,NONE,INTERNATIONAL,0
61.41,LOW,NONE,DOMESTIC,0
1364.3,HIGH,NONE,INTERNATIONAL,0
2584.31,HIGH,NONE,DOMESTIC,0
42.63,LOW,NONE,DOMESTIC,0
141.03,LOW,NONE,INTERNATIONAL,0
233.03,LOW,NONE,DOMESTIC,0
2436.42,HIGH,NONE,DOMESTIC,0
113.1,LOW,NONE,DOMESTIC,0
115.57,LOW,NONE,DOMESTIC,0
1780.07,HIGH,NONE,DOMESTIC,1
132.64,LOW,NONE,DOMESTIC,0
583.24,MEDIUM,HIGH,DOMESTIC,0
29.95,LOW,NONE,DOMESTIC,0
174.59,LOW,NONE,DOMESTIC,0
23.41,LOW,NONE,DOMESTIC,0
52.92,LOW,NONE,INTERNATIONAL,0
683.04,MEDIUM,HIGH,INTERNATIONAL,1
205.67,LOW,NONE,DOMESTIC,0
143.0,LOW,NONE,INTERNATIONAL,0
80.06,LOW,NONE,DOMESTIC,0
163.32,LOW,HIGH,DOMESTIC,0
330.34,LOW,NONE,DOMESTIC,0
829.29,MEDIUM,NONE,DOMESTIC,0
6.36,LOW,NONE,INTERNATIONAL,0
71.58,LOW,NONE,INTERNATIONAL,0
272.71,LOW,NONE,DOMESTIC,0
192.51,LOW,NONE,DOMESTIC,0
379.25,LOW,NONE,DOMESTIC,0
315.7,LOW,NONE,DOMESTIC,0
145.77,LOW,NONE,DOMESTIC,0
108.03,LOW,NONE,INTERNATIONAL,0
157.94,LOW,LOW,INTERNATIONAL,0
1037.36,HIGH,NONE,INTERNATIONAL,0
81.89,LOW,NONE,DOMESTIC,0
202.12,LOW,NONE,DOMESTIC,0
281.78,LOW,NONE,DOMESTIC,0
1808.23,HIGH,MEDIUM,INTERNATIONAL,1
146.67,LOW,NONE,DOMESTIC,0
802.73,MEDIUM,NONE,DOMESTIC,0
1160.72,HIGH,NONE,DOMESTIC,0
201.86,LOW,NONE,INTERNATIONAL,0
165.53,LOW,NONE,INTERNATIONAL,0
141.09,LOW,NONE,DOMESTIC,0
155.75,LOW,NONE,DOMESTIC,0
697.05,MEDIUM,NONE,INTERNATIONAL,0
300.51,LOW,LOW,DOMESTIC,0
302.25,LOW,NONE,DOMESTIC,0
48.16,LOW,NONE,DOMESTIC,0
59.59,LOW,NONE,DOMESTIC,0
3973.02,HIGH,NONE,DOMESTIC,1
173.05,LOW,MEDIUM,INTERNATIONAL,0
77.3,LOW,MEDIUM,DOMESTIC,0
1518.7,HIGH,NONE,DOMESTIC,0
321.84,LOW,NONE,DOMESTIC,0
480.17,LOW,NONE,DOMESTIC,0
182.59,LOW,NONE,DOMESTIC,0
143.08,LOW,NONE,DOMESTIC,0
174.98,LOW,NONE,DOMESTIC,0
34.02,LOW,NONE,DOMESTIC,0
195.38,LOW,NONE,DOMESTIC,0
328.08,LOW,NONE,DOMESTIC,0
2675.13,HIGH,NONE,DOMESTIC,0
247.08,LOW,LOW,DOMESTIC,1
9.42,LOW,NONE,DOMESTIC,0
193.78,LOW,NONE,DOMESTIC,0
8883.56,HIGH,NONE,INTERNATIONAL,0
708.55,MEDIUM,NONE,DOMESTIC,0
73.62,LOW,LOW,INTERNATIONAL,0
488.64,LOW,NONE,DOMESTIC,0
80.79,LOW,NONE,INTERNATIONAL,0
35.37,LOW,NONE,DOMESTIC,0
137.46,LOW,NONE,DOMESTIC,0
248.93,LOW,NONE,DOMESTIC,0
17.57,LOW,NONE,DOMESTIC,0
46.63,LOW,HIGH,INTERNATIONAL,1
223.09,LOW,MEDIUM,DOMESTIC,0
126.8,LOW,NONE,DOMESTIC,0
374.89,LOW,NONE,DOMESTIC,0
42.68,LOW,NONE,DOMESTIC,0
576.91,MEDIUM,NONE,DOMESTIC,0
44.5,LOW,LOW,INTERNATIONAL,0
2020.94,HIGH,MEDIUM,DOMESTIC,1
21.7,LOW,NONE,INTERNATIONAL,0
50.33,LOW,NONE,DOMESTIC,0
386.48,LOW,HIGH,INTERNATIONAL,0
2080.46,HIGH,NONE,DOMESTIC,0
336.61,LOW,NONE,DOMESTIC,0
470.35,LOW,LOW,INTERNATIONAL,0
225.27,LOW,NONE,DOMESTIC,0
55.04,LOW,NONE,DOMESTIC,0
113.52,LOW,NONE,DOMESTIC,0
42.84,LOW,NONE,DOMESTIC,0
39.15,LOW,NONE,INTERNATIONAL,0
378.41,LOW,NONE,INTERNATIONAL,0
48.3,LOW,NONE,DOMESTIC,0
338.67,LOW,NONE,INTERNATIONAL,0
37.95,LOW,NONE,DOMESTIC,0
328.24,LOW,NONE,INTERNATIONAL,0
113.74,LOW,NONE,DOMESTIC,1
1469.33,HIGH,NONE,DOMESTIC,1
340.58,LOW,NONE,DOMESTIC,0
1166.7,HIGH,NONE,DOMESTIC,0
79.32,LOW,NONE,DOMESTIC,0
237.32,LOW,NONE,DOMESTIC,0
58.51,LOW,MEDIUM,DOMESTIC,0
125.87,LOW,LOW,DOMESTIC,0
154.44,LOW,NONE,DOMESTIC,0
82.58,LOW,NONE,DOMESTIC,0
42.64,LOW,NONE,DOMESTIC,0
32.63,LOW,LOW,INTERNATIONAL,0
9.35,LOW,LOW,DOMESTIC,0
52.86,LOW,LOW,INTERNATIONAL,0
513.24,MEDIUM,NONE,INTERNATIONAL,0
25.42,LOW,NONE,DOMESTIC,0
34.7,LOW,NONE,DOMESTIC,0
2468.44,HIGH,NONE,DOMESTIC,0
93.16,LOW,MEDIUM,INTERNATIONAL,0
339.35,LOW,NONE,DOMESTIC,0
523.61,MEDIUM,NONE,INTERNATIONAL,0
538.1,MEDIUM,LOW,INTERNATIONAL,0
28.18,LOW,NONE,DOMESTIC,0
161.05,LOW,NONE,INTERNATIONAL,0
24.75,LOW,NONE,DOMESTIC,0
5979.89,HIGH,NONE,INTERNATIONAL,0
25.55,LOW,LOW,INTERNATIONAL,0
53.47,LOW,NONE,DOMESTIC,0
53.99,LOW,NONE,DOMESTIC,0
29.17,LOW,NONE,DOMESTIC,0
1365.98,HIGH,NONE,INTERNATIONAL,0
5790.26,HIGH,NONE,DOMESTIC,0
115.74,LOW,NONE,INTERNATIONAL,0
37.01,LOW,NONE,DOMESTIC,1
10.74,LOW,NONE,DOMESTIC,0
158.23,LOW,MEDIUM,INTERNATIONAL,0
143.53,LOW,NONE,DOMESTIC,0
91.32,LOW,NONE,DOMESTIC,0
296.63,LOW,NONE,DOMESTIC,0
375.07,LOW,NONE,DOMESTIC,0
340.29,LOW,NONE,DOMESTIC,0
143.58,LOW,NONE,DOMESTIC,0
49.72,LOW,NONE,DOMESTIC,0
540.5,MEDIUM,NONE,DOMESTIC,0
223.75,LOW,NONE,DOMESTIC,0
729.9,MEDIUM,HIGH,DOMESTIC,0
639.21,MEDIUM,NONE,DOMESTIC,0
32.27,LOW,NONE,INTERNATIONAL,0
31.74,LOW,NONE,DOMESTIC,0
79.33,LOW,NONE,DOMESTIC,0
52.86,LOW,NONE,DOMESTIC,0
609.85,MEDIUM,HIGH,INTERNATIONAL,0
353.5,LOW,MEDIUM,INTERNATIONAL,0
970.22,MEDIUM,NONE,INTERNATIONAL,0
375.74,LOW,NONE,INTERNATIONAL,0
291.58,LOW,NONE,DOMESTIC,0
1111.27,HIGH,NONE,INTERNATIONAL,0
414.78,LOW,NONE,DOMESTIC,0
241.18,LOW,NONE,INTERNATIONAL,0
1623.34,HIGH,NONE,INTERNATIONAL,0
257.01,LOW,NONE,INTERNATIONAL,0
145.88,LOW,NONE,DOMESTIC,0
70.99,LOW,NONE,INTERNATIONAL,1
568.34,MEDIUM,NONE,DOMESTIC,0
1168.7,HIGH,NONE,DOMESTIC,0
205.48,LOW,LOW,DOMESTIC,0
1286.03,HIGH,NONE,DOMESTIC,0
15.4,LOW,NONE,DOMESTIC,0
204.13,LOW,NONE,DOMESTIC,0
208.41,LOW,NONE,DOMESTIC,0
82.45,LOW,NONE,DOMESTIC,0
5496.35,HIGH,NONE,DOMESTIC,1
201.19,LOW,NONE,DOMESTIC,1
126.87,LOW,NONE,INTERNATIONAL,0
227.85,LOW,NONE,DOMESTIC,0
14.73,LOW,NONE,INTERNATIONAL,0
78.87,LOW,NONE,DOMESTIC,0
829.65,MEDIUM,NONE,DOMESTIC,0
94.12,LOW,NONE,DOMESTIC,0
71.85,LOW,NONE,DOMESTIC,0
1288.83,HIGH,NONE,DOMESTIC,0
1343.42,HIGH,NONE,DOMESTIC,0
442.11,LOW,NONE,DOMESTIC,0
119.01,LOW,NONE,DOMESTIC,0
159.23,LOW,NONE,DOMESTIC,0
74.29,LOW,NONE,DOMESTIC,0
57.44,LOW,NONE,INTERNATIONAL,0
53.71,LOW,NONE,DOMESTIC,0
95.51,LOW,NONE,DOMESTIC,0
54.42,LOW,NONE,DOMESTIC,0
26.65,LOW,NONE,DOMESTIC,0
295.84,LOW,NONE,DOMESTIC,0
301.97,LOW,NONE,DOMESTIC,0
2185.71,HIGH,NONE,DOMESTIC,0
89.24,LOW,NONE,DOMESTIC,0
328.11,LOW,NONE,DOMESTIC,0
335.56,LOW,NONE,DOMESTIC,0
156.17,LOW,NONE,DOMESTIC,0
600.93,MEDIUM,NONE,INTERNATIONAL,0
626.52,MEDIUM,NONE,DOMESTIC,0
342.28,LOW,NONE,DOMESTIC,0
155.79,LOW,NONE,DOMESTIC,0
135.77,LOW,HIGH,DOMESTIC,0
34.71,LOW,MEDIUM,INTERNATIONAL,0
74.12,LOW,NONE,INTERNATIONAL,0
95.0,LOW,NONE,DOMESTIC,0
48.24,LOW,NONE,DOMESTIC,0
398.43,LOW,NONE,INTERNATIONAL,0
1106.63,HIGH,NONE,DOMESTIC,0
64.57,LOW,HIGH,INTERNATIONAL,0
322.55,LOW,NONE,DOMESTIC,0
54.47,LOW,NONE,DOMESTIC,0
145.76,LOW,NONE,DOMESTIC,0
86.63,LOW,NONE,DOMESTIC,0
495.81,LOW,NONE,INTERNATIONAL,0
87.99,LOW,NONE,DOMESTIC,0
862.1,MEDIUM,NONE,DOMESTIC,0
157.89,LOW,NONE,DOMESTIC,0
91.53,LOW,NONE,INTERNATIONAL,0
40.51,LOW,NONE,DOMESTIC,0
309.65,LOW,NONE,INTERNATIONAL,0
736.69,MEDIUM,NONE,INTERNATIONAL,1
318.18,LOW,NONE,DOMESTIC,0
4519.02,HIGH,NONE,INTERNATIONAL,0
1516.02,HIGH,HIGH,INTERNATIONAL,0
145.25,LOW,NONE,DOMESTIC,0
143.21,LOW,NONE,DOMESTIC,0
414.77,LOW,NONE,DOMESTIC,0
70.97,LOW,NONE,DOMESTIC,0
1062.22,HIGH,NONE,DOMESTIC,0
358.45,LOW,HIGH,INTERNATIONAL,1
311.02,LOW,NONE,DOMESTIC,0
556.14,MEDIUM,NONE,DOMESTIC,0
2251.72,HIGH,NONE,DOMESTIC,0
277.11,LOW,NONE,DOMESTIC,0
188.86,LOW,NONE,DOMESTIC,0
1686.48,HIGH,MEDIUM,DOMESTIC,1
812.26,MEDIUM,NONE,DOMESTIC,0
142.64,LOW,NONE,DOMESTIC,0
221.55,LOW,NONE,DOMESTIC,0
286.4,LOW,NONE,INTERNATIONAL,1
358.55,LOW,NONE,DOMESTIC,0
35.24,LOW,NONE,DOMESTIC,0
27.42,LOW,NONE,DOMESTIC,0
66.4,LOW,NONE,DOMESTIC,0
59.81,LOW,NONE,DOMESTIC,0
92.25,LOW,NONE,DOMESTIC,0
518.27,MEDIUM,NONE,DOMESTIC,0
175.14,LOW,NONE,DOMESTIC,0
286.79,LOW,NONE,DOMESTIC,0
42.13,LOW,NONE,DOMESTIC,0
117.97,LOW,NONE,DOMESTIC,0
486.11,LOW,NONE,INTERNATIONAL,0
491.18,LOW,NONE,DOMESTIC,1
82.72,LOW,LOW,INTERNATIONAL,1
273.66,LOW,NONE,DOMESTIC,0
4281.56,HIGH,NONE,DOMESTIC,0
214.84,LOW,NONE,DOMESTIC,0
86.3,LOW,LOW,DOMESTIC,0
174.0,LOW,NONE,DOMESTIC,0
249.15,LOW,NONE,INTERNATIONAL,0
179.39,LOW,NONE,DOMESTIC,0
210.88,LOW,NONE,DOMESTIC,0
31.34,LOW,NONE,DOMESTIC,0
59.98,LOW,NONE,DOMESTIC,0
179.83,LOW,NONE,DOMESTIC,0
176.01,LOW,NONE,DOMESTIC,0
102.44,LOW,NONE,DOMESTIC,0
173.24,LOW,NONE,DOMESTIC,0
238.89,LOW,NONE,DOMESTIC,0
730.94,MEDIUM,NONE,DOMESTIC,0
192.42,LOW,NONE,DOMESTIC,0
377.06,LOW,NONE,DOMESTIC,0
105.9,LOW,NONE,INTERNATIONAL,0
476.26,LOW,NONE,INTERNATIONAL,0
365.35,LOW,NONE,DOMESTIC,0
708.03,MEDIUM,NONE,DOMESTIC,0
576.4,MEDIUM,NONE,INTERNATIONAL,0
487.08,LOW,NONE,DOMESTIC,0
192.63,LOW,NONE,DOMESTIC,0
306.22,LOW,NONE,DOMESTIC,0
924.6,MEDIUM,NONE,DOMESTIC,0
91.22,LOW,NONE,INTERNATIONAL,0
94.19,LOW,HIGH,INTERNATIONAL,1
281.06,LOW,NONE,INTERNATIONAL,0
385.39,LOW,NONE,INTERNATIONAL,1
72.32,LOW,NONE,DOMESTIC,0
198.88,LOW,LOW,INTERNATIONAL,0
193.78,LOW,NONE,DOMESTIC,0
11.06,LOW,NONE,DOMESTIC,0
163.56,LOW,NONE,DOMESTIC,0
177.9,LOW,NONE,DOMESTIC,0
177.19,LOW,NONE,DOMESTIC,0
1487.89,HIGH,NONE,DOMESTIC,1
42.62,LOW,NONE,DOMESTIC,0
72.27,LOW,NONE,DOMESTIC,0
6.47,LOW,NONE,DOMESTIC,0
114.94,LOW,NONE,DOMESTIC,0
128.96,LOW,NONE,DOMESTIC,0
110.52,LOW,NONE,DOMESTIC,0
981.41,MEDIUM,MEDIUM,INTERNATIONAL,0
703.07,MEDIUM,NONE,DOMESTIC,0
244.38,LOW,NONE,DOMESTIC,0
133.39,LOW,NONE,DOMESTIC,0
879.17,MEDIUM,NONE,INTERNATIONAL,0
214.21,LOW,NONE,DOMESTIC,0
72.89,LOW,LOW,DOMESTIC,0
21.69,LOW,NONE,DOMESTIC,0
121.25,LOW,NONE,INTERNATIONAL,1
609.35,MEDIUM,LOW,INTERNATIONAL,0
4755.01,HIGH,NONE,DOMESTIC,0
239.08,LOW,NONE,DOMESTIC,1
78.29,LOW,NONE,DOMESTIC,0
44.43,LOW,NONE,DOMESTIC,0
463.48,LOW,NONE,INTERNATIONAL,0
20.32,LOW,MEDIUM,INTERNATIONAL,1
462.48,LOW,NONE,INTERNATIONAL,0
663.51,MEDIUM,LOW,INTERNATIONAL,1
396.47,LOW,NONE,DOMESTIC,0
163.54,LOW,NONE,INTERNATIONAL,0
471.68,LOW,NONE,DOMESTIC,0
277.1,LOW,NONE,DOMESTIC,0
76.95,LOW,LOW,DOMESTIC,0
2674.95,HIGH,NONE,DOMESTIC,0
136.85,LOW,HIGH,INTERNATIONAL,0
626.97,MEDIUM,NONE,INTERNATIONAL,0
8.4,LOW,NONE,INTERNATIONAL,0
1232.58,HIGH,LOW,INTERNATIONAL,1
1597.92,HIGH,NONE,DOMESTIC,0
229.04,LOW,NONE,DOMESTIC,0
467.77,LOW,NONE,INTERNATIONAL,0
467.6,LOW,NONE,DOMESTIC,0
92.38,LOW,NONE,INTERNATIONAL,0
460.47,LOW,NONE,DOMESTIC,0
73.85,LOW,NONE,DOMESTIC,0
96.72,LOW,LOW,DOMESTIC,0
1007.27,HIGH,NONE,DOMESTIC,0
820.09,MEDIUM,NONE,INTERNATIONAL,0
84.78,LOW,NONE,INTERNATIONAL,0
81.72,LOW,NONE,DOMESTIC,0
92.03,LOW,NONE,DOMESTIC,0
591.52,MEDIUM,NONE,DOMESTIC,0
57.03,LOW,NONE,DOMESTIC,0
356.09,LOW,NONE,DOMESTIC,0
602.97,MEDIUM,NONE,DOMESTIC,0
195.29,LOW,NONE,DOMESTIC,0
860.24,MEDIUM,NONE,DOMESTIC,0
145.88,LOW,NONE,DOMESTIC,0
164.83,LOW,NONE,INTERNATIONAL,0
58.81,LOW,NONE,DOMESTIC,0
868.54,MEDIUM,NONE,DOMESTIC,0
78.17,LOW,NONE,DOMESTIC,0
352.77,LOW,NONE,INTERNATIONAL,0
199.81,LOW,MEDIUM,INTERNATIONAL,0
53.11,LOW,LOW,DOMESTIC,0
96.67,LOW,NONE,DOMESTIC,0
1422.98,HIGH,NONE,INTERNATIONAL,0
288.84,LOW,NONE,DOMESTIC,0
56.33,LOW,NONE,DOMESTIC,0
332.23,LOW,NONE,INTERNATIONAL,0
180.62,LOW,NONE,DOMESTIC,0
23308.89,HIGH,NONE,DOMESTIC,0
323.29,LOW,NONE,INTERNATIONAL,0
131.6,LOW,NONE,DOMESTIC,0
1496.17,HIGH,NONE,DOMESTIC,1
18.32,LOW,NONE,DOMESTIC,0
249.87,LOW,MEDIUM,INTERNATIONAL,0
3249.01,HIGH,NONE,INTERNATIONAL,0
188.06,LOW,NONE,INTERNATIONAL,0
21.19,LOW,NONE,DOMESTIC,0
128.91,LOW,LOW,INTERNATIONAL,0
1567.48,HIGH,MEDIUM,INTERNATIONAL,1
365.52,LOW,HIGH,DOMESTIC,0
70.89,LOW,NONE,DOMESTIC,0
87.23,LOW,NONE,DOMESTIC,0
103.34,LOW,NONE,INTERNATIONAL,0
358.25,LOW,NONE,DOMESTIC,0
1339.69,HIGH,NONE,DOMESTIC,0
910.87,MEDIUM,NONE,INTERNATIONAL,0
407.18,LOW,NONE,INTERNATIONAL,0
36.45,LOW,NONE,INTERNATIONAL,0
36.63,LOW,NONE,DOMESTIC,0
451.93,LOW,NONE,DOMESTIC,0
35.77,LOW,NONE,DOMESTIC,0
162.25,LOW,NONE,DOMESTIC,0
331.7,LOW,NONE,INTERNATIONAL,0
47.36,LOW,NONE,DOMESTIC,0
55.2,LOW,NONE,DOMESTIC,0
193.75,LOW,NONE,DOMESTIC,0
434.22,LOW,NONE,DOMESTIC,0
922.12,MEDIUM,NONE,INTERNATIONAL,0
499.27,LOW,NONE,DOMESTIC,0
243.0,LOW,NONE,DOMESTIC,0
80.34,LOW,NONE,DOMESTIC,0
51.83,LOW,NONE,DOMESTIC,0
110.38,LOW,NONE,DOMESTIC,0
382.62,LOW,NONE,INTERNATIONAL,0
346.56,LOW,NONE,DOMESTIC,0
12.92,LOW,NONE,DOMESTIC,0
76.17,LOW,HIGH,INTERNATIONAL,1
1118.47,HIGH,NONE,DOMESTIC,1
244.83,LOW,NONE,DOMESTIC,0
